route,train,station,latitude,longitude
L G3,656,Sinaai,51.143500701126385,4.068856389093756
IC 01,504,Verviers-Paleis,50.59092927829129,5.865284693352242
L L4,5177,Fexhe-le-Haut-Clocher,50.66429943408551,5.397266517996256
IC 31,3107,Obaix-Buzet,50.53576499907677,4.363632083286799
L B19,4006,Diesdelle,50.79612575604862,4.373898950394146
L 01,4956,Hermalle-sous-Huy,50.57190883954576,5.379497993919575
IC 29,3604,Brussel-Noord,50.85959959838314,4.361252318634824
IC 17,2528,Godinne,50.3488506246698,4.869974117956068
L B8-4,6578,Rixensart,50.71351481096948,4.530823605161436
IC 02,1807,Brugge,51.19727306937378,3.216852878213191
L G2,1877,Balegem-Zuid,50.9008046268035,3.805776390974759
L 23,2878,Aarschot,50.98449635540834,4.823698347886938
IC 04-1,705,Menen,50.79946001891374,3.113887199330697
IC 25,3827,Antoing,50.569648067428595,3.451351534219263
IC 25,3829,Namur-Herbatte,50.469169910735076,4.869133583242475
IC 04-1,729,Komen,50.771963555146186,2.999344828949002
L B1-2,1977,Vorst-Oost,50.81020033751361,4.320981153478699
IC 09,2928,Schulen-Sas,50.963577095654976,5.188162889720117
L G2,1857,Moortsele,50.95295090340576,3.780982223065362
IC 09,2906,Zichem,51.006658165424646,4.987321399197209
L B10-1,2056,Sint-Martens-Bodegem,50.8671660562188,4.2049393203133
L 29,4878,Bergen,50.454436770348934,3.942380575452241
L L1-1,5257,Angleur,50.61253000192086,5.600948994820556
L B20-1,3077,Basse-Wavre,50.72414363271483,4.621220383958832
L B2-2,3756,Zaventem,50.885632548337114,4.469909600155111
IC 09,2928,Schulen,50.96418013482577,5.18542062549714
IC 06-1,1906,Edingen,50.69722134520999,4.047260476616265
IC 22,3327,Brussel-Congres,50.85178018311057,4.362219760072247
IC 29,3605,Wetteren,51.00149929084834,3.881915592818523
L 28,878,Buggenhout,51.01631183819492,4.200760136726267
L B20-1,3057,Limal,50.69197975199437,4.575848696098152
IC 06-2,3707,Erbisoeul,50.5078636253228,3.888447711073647
IC 03,1505,Schaarbeek,50.87869266989909,4.378431524039678
IC 02,1806,Sint-Niklaas,51.17159935285642,4.143282196338587
IC 25,3805,Ronet,50.457655320725806,4.828601683088753
IC 03,1506,Bellem,51.08372389725801,3.487287359353551
L B2-2,3778,Kortenberg-Goederen,50.893766016593474,4.552069735832903
IC 10,4306,Overpelt,51.215549622947385,5.423126886234479
L 23,2856,Booischot,51.037499464688636,4.772796366390144
IC 03,1529,Veltem,50.90055001720875,4.633517445095211
IC 23-2,2828,Brussel-Zuid,50.83580082886068,4.336052466325346
L C4,3927,Cour-sur-Heure,50.30090257757173,4.392087977820365
L C1,4557,Céroux-Mousty,50.6593132895864,4.569055560535676
L 28,877,Waregem,50.89242835003542,3.42559831780833
IC 01,505,Leuven,50.88136571115078,4.716208512981546
IC 04-1,728,Gent-Sint-Pieters,51.03551971701421,3.710101315832923
IC 23-1,2330,Brussel-Noord,50.85959959838314,4.361252318634824
L B1-1,1777,Weerde,50.977243209834526,4.471087335301695
IC 22,3307,Brussel-Zuid,50.83580082886068,4.336052466325346
L B1-2,1977,Ukkel-Stalle,50.80248548912509,4.323778171903269
IC 09,2929,Herstal,50.66038889612703,5.622362799581048
IC 17,2527,Bosvoorde,50.79455788670699,4.408269528287142
IC 17,2507,Brussel-Luxemburg,50.8388378181944,4.373972450132626
IC 31,3128,Mechelen-Nekkerspoel,51.030011706650285,4.490206757525486
L L4,5157,Remicourt,50.67864345114512,5.321422014482167
L 29,4856,Erbisoeul,50.5078636253228,3.888447711073647
L B8-4,6578,Genval,50.726467561824926,4.513841930930245
IC 09,2927,Antwerpen-Berchem,51.1988702961587,4.432979473543215
L B2-2,3757,Hennuyères-Garage,50.6479509231809,4.173327027471045
L B1-1,1757,Vilvoorde,50.92414359820823,4.432813750239998
IC 29,3629,Serskamp,50.98453800875389,3.959538984169734
IC 06-2,3727,Neufvilles-Garage,50.5460562377274,4.015352406771576
IC 06-2,3727,Neufvilles,50.543523197055165,4.010763312378273
L B10-1,2078,Essene-Lombeek,50.882398692140114,4.115166601057234
IC 02,1827,Maria-Aalter,51.10757473497731,3.386700586663826
IC 11,3406,Vorst-Zuid,50.810073408172734,4.310347515402428
IC 03,1529,Erps-Kwerps,50.89654505809275,4.584930600736926
IC 02,1828,Beveren(Waas),51.208473876872844,4.260777895162216
IC 10,4307,Lier,51.13604368651541,4.561775772658214
L C1,4578,Aiseau,50.42954055375694,4.584376485514419
IC 23-1,2304,Brussel-Centraal,50.84531101978561,4.35675831766839
L B1-2,1957,Linkebeek,50.77339212483393,4.339918296891916
IC 03,1530,Hasselt,50.93094539063631,5.326071324066093
IC 03,1529,Kortenberg,50.89300415046401,4.543312926825426
L B2-2,3777,Tubeke,50.69169220545364,4.20581147629095
IC 25,3804,Luik-Sint-Lambertus,50.64694935205776,5.57261263700804
IC 03,1506,Hansbeke,51.07270818510425,3.537446874067181
L B2-2,3778,Kortenberg,50.89300415046401,4.543312926825426
L B19,4028,Etterbeek,50.8213075599027,4.39049871944438
L G3,656,Belsele,51.15105293420193,4.088971325808107
L 15,5579,Rochefort-Jemelle,50.16041579741265,5.266796362528351
IC 04-1,706,Gentbrugge,51.03878033373764,3.756083021687756
L L4,5177,Momalle,50.6699148465472,5.367599886549959
L 16,5777,Naninne,50.41937412405278,4.93031043044587
L G1,778,Wondelgem,51.08898575456289,3.719596592718692
L 28,856,Dendermonde,51.022951980794005,4.101327011759538
IC 02,1806,Sint-Niklaas-Oost,51.176623377622434,4.159519894481113
L B2-2,3757,Hennuyères,50.65091444999998,4.176132141679284
IC 29,3604,Schaarbeek,50.87869266989909,4.378431524039678
L G2,1857,Scheldewindeke,50.93780300159805,3.777613995483383
L 01,4956,Engis,50.58266006063994,5.402218863560586
IC 10,4327,Nijlen,51.15960165747347,4.664476042560455
L 13-1,5857,Neufchâteau,49.85424516060266,5.452480885543958
L B19,4006,Boondaal,50.801951889621996,4.393613977537654
L 28,857,Harelbeke,50.85629094542211,3.314655510959286
IC 22,3327,Brussel-Centraal,50.84531101978561,4.35675831766839
IC 09,2905,Milmort,50.69342290621258,5.599557700763655
IC 09,2907,Antwerpen-Centraal,51.216862033537794,4.421083629947415
IC 03,1505,Haren-Zuid,50.889616892134654,4.415076991166356
L G2,1877,Balegem-Dorp,50.92004304051835,3.791056533864412
L B10-1,2056,Ternat,50.874645887542954,4.165480312447825
IC 22,3327,Brussel-Kapellekerk,50.841176483587425,4.347842850133666
L L1-1,5257,Chênée,50.60835327318151,5.614856781125281
L B20-1,3077,Waver,50.71613796385702,4.605127669873097
L B2-2,3756,Nossegem,50.88344233385105,4.506060556822931
IC 25,3829,Namen,50.46920536707373,4.862754782172303
L B20-1,3057,Bierges-Walibi,50.707651778207,4.595155144797867
L 29,4856,Ghlin,50.487523509938555,3.90639438934079
IC 03,1505,Diegem,50.89062008445345,4.441952580833079
IC 22,3307,Brussel-Kapellekerk,50.841176483587425,4.347842850133666
L B19,4006,Arcaden,50.809668214471365,4.398413181937825
IC 02,1807,Oostkamp,51.15421490987769,3.257626153621203
IC 17,2528,Lustin,50.36974157323638,4.87748847850772
IC 02,1806,Nieuwkerken-Waas,51.18508212954049,4.184439116403614
IC 17,2527,Watermaal,50.80971059066153,4.399853339445608
L 28,878,Baasrode-Zuid,51.01938772431604,4.15401461327405
L B1-2,1977,Ukkel-Kalevoet,50.79221449555428,4.331745965347926
IC 23-1,2330,Brussel-Congres,50.85178018311057,4.362219760072247
IC 29,3605,Schellebelle,51.00312616442199,3.92143307788236
L C4,3927,Ham-sur-Heure,50.320541575191406,4.405047354650665
IC 03,1529,Nossegem,50.88344233385105,4.506060556822931
L 23,2856,Begijnendijk,51.02202332433806,4.800439914572373
IC 02,1827,Beernem,51.127984351343564,3.329867037752411
IC 06-2,3727,Masnuy-Saint-Pierre,50.536335796446835,3.962143546959787
L B10-2,3857,Asse,50.90670257176685,4.208230395126666
IC 20,2206,Liedekerke,50.882547620740944,4.095286581223728
IC 25,3807,Doornik,50.615141816804844,3.388492484343276
IC 04-1,706,Gentbrugge-Perron C.W.,51.029577695344535,3.752448334641758
L C1,4557,Court-Saint-Etienne,50.645568864411956,4.56554152667738
L 37-2,4406,Beringen,51.0506130017172,5.235889994991115
L B8-4,6556,Terhulpen,50.73811044447185,4.497448352714626
L L1-1,5277,Chaudfontaine,50.58695623775602,5.644168864995391
L C2-2,4376,La Louvière-Industriestation,50.48597883133482,4.193672918052559
L B8-3,6377,Louvain-la-Neuve,50.669942365664625,4.616284940483432
IC 01,504,Dolhain-Gileppe,50.62692515023561,5.93868646551414
IC 01,530,Dolhain-Gileppe,50.62692515023561,5.93868646551414
L B19,4028,Arcaden,50.809668214471365,4.398413181937825
IC 03,1505,Zaventem,50.885632548337114,4.469909600155111
IC 06-2,3707,Jurbeke,50.530554529567226,3.91061322221787
L 10-1,6177,Haversin,50.24958547235042,5.193879552914665
IC 17,2507,Etterbeek,50.8213075599027,4.39049871944438
IC 09,2906,Diest,50.99342002336958,5.050066472491223
L B8-4,6578,Terhulpen,50.73811044447185,4.497448352714626
IC 25,3830,Luik-Sint-Lambertus,50.64694935205776,5.57261263700804
IC 17,2506,Lustin,50.36974157323638,4.87748847850772
IC 10,4327,Kessel,51.151056001612034,4.618457995215415
IC 29,3606,Lichtervelde,51.025212177341054,3.126819220887453
IC 31,3106,Mechelen,51.01761866620954,4.483579828080118
L B1-1,1777,Eppegem,50.95840721352074,4.457499467095007
IC 04-1,729,Wervik,50.781855330951956,3.046976838293909
IC 10,4328,Neerpelt,51.22237547958096,5.437315565832811
L 29,4878,Ghlin,50.487523509938555,3.90639438934079
IC 04-1,705,Wervik,50.781855330951956,3.046976838293909
IC 03,1529,Zaventem,50.885632548337114,4.469909600155111
IC 10,4306,Neerpelt,51.22237547958096,5.437315565832811
L B3,2256,Anderlecht,50.817918890620895,4.29153935389493
IC 11,3428,Brussel-Zuid,50.83580082886068,4.336052466325346
IC 25,3828,La Louvière-Zuid,50.464993656778184,4.19010515835262
IC 23-1,2304,Brussel-Congres,50.85178018311057,4.362219760072247
IC 03,1506,Landegem,51.06421597718289,3.57704576219589
IC 06-2,3728,Brussels Airport - Zaventem,50.89642423705851,4.48395784718869
IC 03,1529,Diegem,50.89062008445345,4.441952580833079
L B6,1556,Viane-Moerbeke,50.751952939919235,3.917163280042836
IC 20,2228,Liedekerke,50.882547620740944,4.095286581223728
L B1-2,1957,Ukkel-Kalevoet,50.79221449555428,4.331745965347926
IC 23-2,2807,Brugge,51.19727306937378,3.216852878213191
L B10-1,2078,Ternat,50.874645887542954,4.165480312447825
IC 10,4307,Kessel,51.151056001612034,4.618457995215415
L C4,3927,Beignée,50.33322928698963,4.406633114506781
IC 20,2205,Dendermonde,51.022951980794005,4.101327011759538
L B3,2278,Anderlecht,50.817918890620895,4.29153935389493
IC 23-1,2305,Oudenaarde,50.85060234685959,3.600671251569412
L C1,4578,Farciennes,50.42914428371283,4.552667151670986
L B2-2,3778,Nossegem,50.88344233385105,4.506060556822931
IC 02,1828,Nieuwkerken-Waas,51.18508212954049,4.184439116403614
IC 04-1,728,Gentbrugge-Perron C.W.,51.029577695344535,3.752448334641758
IC 31,3127,Nijvel,50.6004932591792,4.335288481441468
IC 23-1,2329,Oudenaarde,50.85060234685959,3.600671251569412
L B20-1,3077,Bierges-Walibi,50.707651778207,4.595155144797867
IC 03,1505,Nossegem,50.88344233385105,4.506060556822931
L 11,6079,Bertrix,49.85232574338336,5.268150158432898
L L4,5157,Momalle,50.6699148465472,5.367599886549959
L G2,1857,Balegem-Dorp,50.92004304051835,3.791056533864412
L 10-1,6177,Haversin-Garage,50.25045779143735,5.192954824931276
IC 29,3630,Schaarbeek,50.87869266989909,4.378431524039678
IC 17,2507,Watermaal,50.80971059066153,4.399853339445608
L 23,2878,Begijnendijk,51.02202332433806,4.800439914572373
IC 17,2527,Etterbeek,50.8213075599027,4.39049871944438
IC 22,3307,Brussel-Centraal,50.84531101978561,4.35675831766839
L 28,856,Baasrode-Zuid,51.01938772431604,4.15401461327405
IC 29,3629,Schellebelle,51.00312616442199,3.92143307788236
IC 17,2507,Bosvoorde,50.79455788670699,4.408269528287142
IC 25,3827,Doornik,50.615141816804844,3.388492484343276
L B1-1,1757,Eppegem,50.95840721352074,4.457499467095007
IC 02,1807,Beernem,51.127984351343564,3.329867037752411
L G2,1877,Scheldewindeke,50.93780300159805,3.777613995483383
IC 31,3107,Nijvel,50.6004932591792,4.335288481441468
IC 29,3628,Lichtervelde,51.025212177341054,3.126819220887453
IC 23-1,2330,Brussel-Centraal,50.84531101978561,4.35675831766839
L B1-2,1977,Linkebeek,50.77339212483393,4.339918296891916
L 29,4878,Erbisoeul,50.5078636253228,3.888447711073647
L B20-1,3057,Waver,50.71613796385702,4.605127669873097
IC 25,3829,Ronet,50.457655320725806,4.828601683088753
IC 31,3128,Mechelen,51.01761866620954,4.483579828080118
IC 25,3806,La Louvière-Zuid,50.464993656778184,4.19010515835262
L B2-2,3777,Hennuyères,50.65091444999998,4.176132141679284
IC 02,1828,Sint-Niklaas-Oost,51.176623377622434,4.159519894481113
IC 25,3805,Namen,50.46920536707373,4.862754782172303
L C1,4578,Le Campinaire,50.423793968306505,4.542815083314184
L B8-4,6556,Genval,50.726467561824926,4.513841930930245
L B19,4028,Boondaal,50.801951889621996,4.393613977537654
IC 04-1,728,Gentbrugge,51.03878033373764,3.756083021687756
L 13-1,5877,Neufchâteau,49.85424516060266,5.452480885543958
L L4,5177,Remicourt,50.67864345114512,5.321422014482167
IC 30,4207,Herentals,51.18107296652878,4.828554945607912
L 16,5777,Dave-Saint-Martin,50.429043271156736,4.88423456717759
L C1,4557,Faux,50.62178659810776,4.549374449348136
L 28,877,Harelbeke,50.85629094542211,3.314655510959286
L G1,757,Oudenaarde,50.85060234685959,3.600671251569412
L L1-1,5277,Chênée,50.60835327318151,5.614856781125281
L 37-2,4406,Heusden,51.03831376551328,5.280683551561018
IC 09,2907,Antwerpen-Berchem,51.1988702961587,4.432979473543215
IC 22,3307,Brussel-Congres,50.85178018311057,4.362219760072247
IC 01,529,Leuven,50.88136571115078,4.716208512981546
IC 02,1806,Beveren(Waas),51.208473876872844,4.260777895162216
L 01,4956,Flémalle-Haute,50.59463893442038,5.456315954565175
IC 03,1505,Kortenberg,50.89300415046401,4.543312926825426
L L1-1,5257,Chaudfontaine,50.58695623775602,5.644168864995391
L B2-2,3757,Tubeke,50.69169220545364,4.20581147629095
IC 25,3829,Flawinne,50.456249957652616,4.806300471605369
IC 10,4328,Overpelt,51.215549622947385,5.423126886234479
IC 29,3605,Serskamp,50.98453800875389,3.959538984169734
IC 06-2,3707,Masnuy-Saint-Pierre,50.536335796446835,3.962143546959787
L B10-1,2056,Essene-Lombeek,50.882398692140114,4.115166601057234
IC 09,2928,Diest,50.99342002336958,5.050066472491223
L B2-2,3756,Kortenberg,50.89300415046401,4.543312926825426
IC 03,1504,Hasselt,50.93094539063631,5.326071324066093
IC 25,3830,Luik-Carré,50.64016117047732,5.561580820714428
IC 09,2929,Milmort,50.69342290621258,5.599557700763655
IC 25,3805,Namur-Herbatte,50.469169910735076,4.869133583242475
IC 23-2,2827,Brugge,51.19727306937378,3.216852878213191
IC 08,2606,Leuven,50.88136571115078,4.716208512981546
IC 11,3406,Brussel-Zuid,50.83580082886068,4.336052466325346
IC 10,4307,Nijlen,51.15960165747347,4.664476042560455
IC 02,1827,Oostkamp,51.15421490987769,3.257626153621203
IC 03,1529,Haren-Zuid,50.889616892134654,4.415076991166356
IC 03,1506,Drongen,51.047503146402754,3.653586159319735
IC 06-2,3727,Jurbeke,50.530554529567226,3.91061322221787
L 02,557,Brugge,51.19727306937378,3.216852878213191
L B1-2,1957,Ukkel-Stalle,50.80248548912509,4.323778171903269
L B2-2,3777,Hennuyères-Garage,50.6479509231809,4.173327027471045
L B6,1556,Galmaarden,50.74402497456338,3.964956486506644
L B10-1,2078,Sint-Martens-Bodegem,50.8671660562188,4.2049393203133
IC 23-1,2304,Brussel-Noord,50.85959959838314,4.361252318634824
IC 11,3428,Vorst-Zuid,50.810073408172734,4.310347515402428
L C4,3927,Jamioulx,50.35310475459701,4.411235098608796
IC 25,3804,Herstal,50.66038889612703,5.622362799581048
L B10-2,3857,Zellik,50.889543320907,4.275293625047353
L G3,656,Sint-Niklaas,51.17159935285642,4.143282196338587
L 28,878,Dendermonde,51.022951980794005,4.101327011759538
L B19,4006,Etterbeek,50.8213075599027,4.39049871944438
L B2-2,3756,Kortenberg-Goederen,50.893766016593474,4.552069735832903
IC 31,3106,Mechelen-Nekkerspoel,51.030011706650285,4.490206757525486
IC 03,1505,Erps-Kwerps,50.89654505809275,4.584930600736926
L B20-1,3077,Limal,50.69197975199437,4.575848696098152
L L4,5157,Fexhe-le-Haut-Clocher,50.66429943408551,5.397266517996256
L G2,1857,Balegem-Zuid,50.9008046268035,3.805776390974759
L B1-2,1977,Holleken,50.767015163038835,4.354770803816823
IC 23-1,2330,Brussel-Kapellekerk,50.841176483587425,4.347842850133666
L 23,2878,Booischot,51.037499464688636,4.772796366390144
L 28,857,Waregem,50.89242835003542,3.42559831780833
IC 09,2905,Herstal,50.66038889612703,5.622362799581048
IC 02,1807,Maria-Aalter,51.10757473497731,3.386700586663826
L B8-4,6578,Hoeilaart,50.76018324853293,4.467428762947364
L 01,4956,Leman,50.59896972583936,5.465658900379582
L 28,856,Buggenhout,51.01631183819492,4.200760136726267
L 29,4857,Geraardsbergen,50.770949248522925,3.872417489184951
IC 03,1505,Veltem,50.90055001720875,4.633517445095211
L B1-1,1777,Vilvoorde,50.92414359820823,4.432813750239998
L G2,1877,Moortsele,50.95295090340576,3.780982223065362
IC 17,2506,Godinne,50.3488506246698,4.869974117956068
IC 06-2,3707,Neufvilles,50.543523197055165,4.010763312378273
IC 06-2,3707,Neufvilles-Garage,50.5460562377274,4.015352406771576
IC 10,4327,Lier,51.13604368651541,4.561775772658214
IC 09,2907,Mortsel,51.18289070974223,4.448811507867791
IC 29,3631,Landen,50.7478945465236,5.079627434738533
IC 29,3629,Wetteren,51.00149929084834,3.881915592818523
IC 04-1,729,Menen,50.79946001891374,3.113887199330697
L B1-1,1757,Weerde,50.977243209834526,4.471087335301695
IC 23-1,2328,Lichtervelde,51.025212177341054,3.126819220887453
IC 25,3827,Froyennes,50.629514143330255,3.355483776176476
IC 17,2507,Groenendaal,50.766147386895206,4.44935705453385
IC 02,1806,Melsele,51.21082656268172,4.288506223071698
L B19,4006,Mouterij,50.83101229975816,4.378599139352779
L B20-1,3057,Basse-Wavre,50.72414363271483,4.621220383958832
IC 04-1,705,Komen,50.771963555146186,2.999344828949002
L L2,5477,Flémalle-Haute,50.59463893442038,5.456315954565175
L C2-1,4278,La Louvière-Centrum,50.477715304331944,4.180068630195054
IC 25,3828,Bracquegnies,50.47436212331982,4.126350513636451
IC 25,3806,Morlanwelz,50.45819475895926,4.247606842005881
IC 11,3428,Ruisbroek,50.79177235834205,4.295521156543186
L B2-2,3778,Zaventem,50.885632548337114,4.469909600155111
IC 03,1529,Schaarbeek,50.87869266989909,4.378431524039678
IC 11,3406,Brussel-Kapellekerk,50.841176483587425,4.347842850133666
IC 23-1,2306,Lichtervelde,51.025212177341054,3.126819220887453
IC 03,1530,Alken,50.886400235927916,5.291749444935051
IC 06-1,1928,Edingen,50.69722134520999,4.047260476616265
L 24,4107,Mechelen,51.01761866620954,4.483579828080118
IC 25,3807,Antoing,50.569648067428595,3.451351534219263
L 23,2856,Aarschot,50.98449635540834,4.823698347886938
IC 11,3407,La Louvière-Zuid,50.464993656778184,4.19010515835262
L B1-2,1957,Vorst-Oost,50.81020033751361,4.320981153478699
L B8-4,6556,Rixensart,50.71351481096948,4.530823605161436
L L4,5177,Bleret,50.685313301749794,5.286061064312441
IC 30,4207,Wolfstee,51.16893689590626,4.789732769538759
L 16,5777,Jambes-Oost,50.45480124064923,4.880327093433281
L 11,6055,Bertrix,49.85232574338336,5.268150158432898
L B19,4028,Diesdelle,50.79612575604862,4.373898950394146
L 15,5579,Marloie,50.20321569506066,5.314305549244098
IC 01,530,Verviers-Paleis,50.59092927829129,5.865284693352242
L 02,577,Brugge,51.19727306937378,3.216852878213191
L 37-2,4406,Zolder-Kruissporen,51.03487464663944,5.317814120748603
IC 01,504,Welkenraedt,50.65937064749165,5.974267220223243
L C1,4557,La Roche(Brabant),50.61023315895161,4.539569635859897
L L1-1,5277,Angleur,50.61253000192086,5.600948994820556
L G3,656,Sint-Niklaas-Oost,51.176623377622434,4.159519894481113
